Cluster,Target_Gene,Drug_Name,Interaction_Score,Type,Source
Stem_like,EGLN3,FG-2216,3.480253237259035,[],['TdgClinicalTrial']
Stem_like,MALAT1,CILOBRADINE,3.480253237259035,[],['TTD']
Stem_like,MALAT1,ZD7288,3.480253237259035,[],['TTD']
Stem_like,APOD,ATOPAXAR,3.262737409930345,['inhibitor'],['GuideToPharmacology']
Stem_like,TFF3,AMINOGLUTETHIMIDE,3.262737409930345,[],['CIViC']
Stem_like,MALAT1,IVABRADINE,2.900211031049196,[],['TTD']
Stem_like,EDN1,THIOURACIL,2.900211031049196,[],['NCI']
Stem_like,IGFBP5,THERAPEUTIC ANDROSTANOLONE,2.747568345204501,[],['NCI']
Stem_like,IGFBP5,RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA 1,2.485895169470739,[],['NCI']
Stem_like,AZGP1,RETIGABINE DERIVATIVE 10G,2.175158273286897,['activator'],['GuideToPharmacology']
Stem_like,EGLN3,MOLIDUSTAT,2.088151942355421,['inhibitor'],['ChEMBL']
Stem_like,EGLN3,DAPRODUSTAT,2.088151942355421,['inhibitor'],['ChEMBL']
Stem_like,EGLN3,VADADUSTAT,2.088151942355421,['inhibitor'],['ChEMBL']
Stem_like,FOS,RECOMBINANT INTERLEUKIN-1-BETA,2.007838406110982,[],['NCI']
Stem_like,FOS,RECOMBINANT INTERFERON BETA,2.007838406110982,[],['NCI']
Stem_like,APOD,VORAPAXAR,1.631368704965172,['inhibitor'],['GuideToPharmacology']
Stem_like,MT-CO2,CELECOXIB,1.558322345041359,[],['DTC']
Stem_like,AZGP1,(S)-N-[1-(3-MORPHOLIN-4-YL-PHENYL)-ETHYL]-3-PHENYL-ACRYLAMIDE,1.450105515524598,['activator'],['GuideToPharmacology']
Stem_like,AZGP1,XE991,1.087579136643448,['inhibitor'],['GuideToPharmacology']
Stem_like,TDO2,HYDROGEN PEROXIDE,1.04407597117771,[],['NCI']
Stem_like,FOS,MAGNESIUM SULFATE ANHYDROUS,1.003919203055491,[],['NCI']
Stem_like,FOS,COMPOUND (R)-26 [PMID: 22686657],1.003919203055491,['inhibitor'],['GuideToPharmacology']
Stem_like,FOS,COMPOUND 4D [PMID: 38746883],1.003919203055491,['inhibitor'],['GuideToPharmacology']
Stem_like,EDN1,NORETHINDRONE ACETATE,0.9667370103497321,[],['NCI']
Stem_like,EDN1,MURAGLITAZAR,0.9667370103497321,[],['PharmGKB']
Stem_like,TDO2,TCDD,0.8352607769421684,[],['NCI']
Stem_like,EDN1,LANREOTIDE ACETATE,0.8286317231569132,[],['NCI']
Stem_like,FOS,SAPONIN,0.8031353624443928,[],['NCI']
Stem_like,FOS,LHVS,0.6692794687036606,['inhibitor'],['GuideToPharmacology']
Stem_like,FOS,PETESICATIB,0.6692794687036606,['inhibitor'],['GuideToPharmacology']
Stem_like,FOS,ODANACATIB,0.6692794687036606,['inhibitor'],['GuideToPharmacology']
Stem_like,AZGP1,EZOGABINE,0.621473792367685,['activator'],['GuideToPharmacology']
Stem_like,AZGP1,LINOPIRDINE,0.621473792367685,['inhibitor'],['GuideToPharmacology']
Stem_like,EDN1,ANESTHETIC AGENT,0.5800422062098393,[],['NCI']
Stem_like,FOS,MITOGEN-ACTIVATED PROTEIN KINASE INHIBITOR,0.5736681160317092,[],['NCI']
Stem_like,AZGP1,FLINDOKALNER,0.5437895683217243,['activator'],['GuideToPharmacology']
Stem_like,AZGP1,PIP2,0.5437895683217243,['activator'],['GuideToPharmacology']
Stem_like,FOS,K777,0.5019596015277455,['inhibitor'],['GuideToPharmacology']
Stem_like,EDN1,PROTEIN SYNTHESIS INHIBITOR,0.483368505174866,[],['NCI']
Stem_like,TDO2,THERAPEUTIC HORMONE,0.4745799868989594,[],['NCI']
Stem_like,EDN1,BUDESONIDE,0.4461863124691071,[],['NCI']
Stem_like,APOD,RETINOIC ACID AGENT,0.4209983754748833,[],['NCI']
Stem_like,FOS,VBY-825,0.4015676812221964,['inhibitor'],['GuideToPharmacology']
Stem_like,FOS,IMMUNOTHERAPEUTIC AGENT,0.4015676812221964,[],['NCI']
Stem_like,FOS,BACLOFEN,0.4015676812221964,[],['NCI']
Stem_like,TFF3,TAMOXIFEN,0.4015676812221964,[],['CIViC']
Stem_like,TDO2,"INSULIN, REGULAR, HUMAN",0.3939909325198908,[],['NCI']
Stem_like,EDN1,ANTICONVULSANT AGENT,0.3866948041398929,[],['NCI']
Stem_like,EDN1,CANDESARTAN CILEXETIL,0.3866948041398929,[],['NCI']
Stem_like,AZGP1,BEPRIDIL,0.3625263788811495,['blocker'],['GuideToPharmacology']
Stem_like,MT-ND4L,NV-128,0.3480253237259035,['inhibitor'],['ChEMBL']
Stem_like,EDN1,DEFEROXAMINE,0.3412012977704937,[],['NCI']
Stem_like,MT-ND4L,ME-344,0.3412012977704936,['inhibitor'],['ChEMBL']
Stem_like,MT-ND4L,METFORMIN HYDROCHLORIDE,0.3107368961838425,['inhibitor'],['ChEMBL']
Stem_like,EDN1,ALPROSTADIL,0.2521922635694953,[],['NCI']
Stem_like,FOS,URSODIOL,0.2509798007638728,[],['NCI']
Stem_like,TDO2,DEXAMETHASONE,0.2456649343947554,[],['NCI']
Stem_like,AZGP1,PYRITHIONE ZINC,0.241684252587433,['activator'],['GuideToPharmacology']
Stem_like,AZGP1,TETRAMETHYLAMMONIUM,0.241684252587433,['blocker'],['GuideToPharmacology']
Stem_like,FOS,ANTIBIOTIC,0.2362162830718802,[],['NCI']
Stem_like,FOS,PILOCARPINE HYDROCHLORIDE,0.211351411169577,[],['NCI']
Stem_like,FOS,NIMODIPINE,0.211351411169577,[],['NCI']
Stem_like,FOS,DAIDZEIN,0.211351411169577,[],['NCI']
Stem_like,FOS,THROMBIN,0.1673198671759151,[],['NCI']
Stem_like,EDN1,BEVACIZUMAB,0.1450105515524598,[],['PharmGKB']
Stem_like,FOS,BROMOCRIPTINE,0.1295379616845794,[],['NCI']
Stem_like,EDN1,"INSULIN, REGULAR, HUMAN",0.1094419256999696,[],['NCI']
Stem_like,FOS,PHENOBARBITAL,0.1056757055847885,[],['NCI']
Stem_like,EDN1,TAMOXIFEN,0.08923726249382143,[],['NCI']
Stem_like,FOS,TETRADECANOYLPHORBOL ACETATE,0.08729732200482532,[],['NCI']
Stem_like,EDN1,CELECOXIB,0.08657346361340884,[],['NCI']
Stem_like,FOS,DEHYDRATED ALCOHOL,0.05083135205344258,[],['NCI']
Stem_like,EDN1,DOXORUBICIN HYDROCHLORIDE,0.03919204096012427,[],['NCI']
Stem_like,FOS,PACLITAXEL,0.03650615283838149,[],['NCI']
