Unnamed: 0,group,names,scores,logfoldchanges,pvals,pvals_adj
39196,Plasma Cell Contam.,SCD,4.4144006,1.2476689,1.0129034128525434e-05,0.0006940068801319
39197,Plasma Cell Contam.,SLPI,4.4142046,1.3430495,1.0138214716403711e-05,0.0006940068801319
39198,Plasma Cell Contam.,JSRP1,4.3999796,6.650001,1.0826098835243047e-05,0.0007246268820389
39199,Plasma Cell Contam.,IGHV1-18,4.3040195,2.5305297,1.677269835054357e-05,0.0010982471180834
39200,Plasma Cell Contam.,ZBP1,4.2726297,4.7239428,1.9318090025456813e-05,0.0012380018543973
39201,Plasma Cell Contam.,AKT1,4.1765018,1.311303,2.960266753863216e-05,0.0018575673880491
39202,Plasma Cell Contam.,TDO2,4.1057143,2.3120222,4.03067276779669e-05,0.0024776298727762
39203,Plasma Cell Contam.,IGHV3-21,4.1007023,2.1627576,4.11898442351709e-05,0.0024812762167266
39204,Plasma Cell Contam.,RND1,4.071665,2.105302,4.667831344400985e-05,0.0027567662763403
39205,Plasma Cell Contam.,IGHV1-2,4.0451474,5.9829516,5.229016267891776e-05,0.0030288071151711
39206,Plasma Cell Contam.,MALAT1,4.00897,1.6842632,6.098416666426255e-05,0.0034657416979765
39208,Plasma Cell Contam.,FOXA1,3.9606957,1.6256251,7.473168849034105e-05,0.0040925790133255
39209,Plasma Cell Contam.,KIAA0125,3.9236782,7.518316,8.720723710892091e-05,0.0046905035387869
39210,Plasma Cell Contam.,CH17-224D4.2,3.8656316,2.1881897,0.0001108021389538,0.0058550182899814
39211,Plasma Cell Contam.,POU2AF1,3.83413,5.264635,0.0001260094654471,0.0065438018952878
39212,Plasma Cell Contam.,IGKV1-39,3.8216975,6.1820226,0.000132536215635,0.0067660861269965
39213,Plasma Cell Contam.,HIST1H2AL,3.7947323,3.3123615,0.0001478028661731,0.0073708873488211
39214,Plasma Cell Contam.,BATF,3.792268,1.5252279,0.0001492775990299,0.0073708873488211
39215,Plasma Cell Contam.,PTP4A3,3.767039,2.5495534,0.0001651952012908,0.0080252894562568
39216,Plasma Cell Contam.,MIR155HG,3.7617748,5.1034513,0.0001687119473076,0.0080660378617555
39217,Plasma Cell Contam.,CH17-262H11.1,3.7161326,5.349536,0.0002022953718568,0.0095205259380149
39218,Plasma Cell Contam.,LDLRAD4,3.7067802,1.8269156,0.0002099109164985,0.0096806459786222
